"Invoice Totals Report
1001 : SewLab USA",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2017,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
  Date/Time,,Store_ID,,,,Inv #  ,,Cust #,,Cashier ID,PM,Total Cost,Total Price,,Tax1,Tax2,Tax3,Tax4,Tax5,Tax6,,GTotal,Gross,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2017,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2017  12:48: PM,,1001,,,,283,101,,,100101,CC,0.00,48.50,,2.91,0.00,0.00,0.00,0.00,0.00,,51.41,48.50,
12/2/2017  1:01: PM,,1001,,,,284,101,,,100101,CC,0.00,8.00,,0.48,0.00,0.00,0.00,0.00,0.00,,8.48,8.00,
12/2/2017  1:05: PM,,1001,,,,285,101,,,100101,CC,0.00,35.00,,2.10,0.00,0.00,0.00,0.00,0.00,,37.10,35.00,
12/2/2017  1:14: PM,,1001,,,,286,101,,,100101,CC,0.00,13.00,,0.78,0.00,0.00,0.00,0.00,0.00,,13.78,13.00,
12/2/2017  1:17: PM,,1001,,,,287,101,,,100101,CC,0.00,36.00,,2.16,0.00,0.00,0.00,0.00,0.00,,38.16,36.00,
12/2/2017  1:21: PM,,1001,,,,288,101,,,100101,CC,0.00,48.00,,2.88,0.00,0.00,0.00,0.00,0.00,,50.88,48.00,
12/2/2017  1:23: PM,,1001,,,,289,101,,,100101,CC,0.00,44.00,,2.64,0.00,0.00,0.00,0.00,0.00,,46.64,44.00,
12/2/2017  1:25: PM,,1001,,,,290,101,,,100101,CC,0.00,29.00,,1.74,0.00,0.00,0.00,0.00,0.00,,30.74,29.00,
12/2/2017  1:33: PM,,1001,,,,291,101,,,100101,CC,0.00,20.00,,1.20,0.00,0.00,0.00,0.00,0.00,,21.20,20.00,
12/2/2017  1:35: PM,,1001,,,,292,101,,,100101,CC,0.00,46.00,,2.76,0.00,0.00,0.00,0.00,0.00,,48.76,46.00,
12/2/2017  1:43: PM,,1001,,,,293,101,,,100101,CC,0.00,14.95,,0.90,0.00,0.00,0.00,0.00,0.00,,15.85,14.95,
12/2/2017  1:44: PM,,1001,,,,294,101,,,100101,CA,0.00,22.00,,1.32,0.00,0.00,0.00,0.00,0.00,,23.32,22.00,
12/2/2017  1:47: PM,,1001,,,,295,101,,,100101,CA,0.00,19.50,,1.17,0.00,0.00,0.00,0.00,0.00,,20.67,19.50,
12/2/2017  1:48: PM,,1001,,,,296,101,,,100101,CC,0.00,68.00,,4.08,0.00,0.00,0.00,0.00,0.00,,72.08,68.00,
12/2/2017  2:03: PM,,1001,,,,297,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/2/2017  2:05: PM,,1001,,,,298,101,,,100101,CA,0.00,27.00,,1.62,0.00,0.00,0.00,0.00,0.00,,28.62,27.00,
12/2/2017  2:08: PM,,1001,,,,299,101,,,100101,CC,0.00,178.00,,10.68,0.00,0.00,0.00,0.00,0.00,,188.68,178.00,
12/2/2017  2:11: PM,,1001,,,,300,101,,,100101,CC,0.00,6.00,,0.36,0.00,0.00,0.00,0.00,0.00,,6.36,6.00,
12/2/2017  3:24: PM,,1001,,,,301,101,,,100101,CA,0.00,6.50,,0.39,0.00,0.00,0.00,0.00,0.00,,6.89,6.50,
12/2/2017  3:25: PM,,1001,,,,302,101,,,100101,CA,0.00,13.00,,0.78,0.00,0.00,0.00,0.00,0.00,,13.78,13.00,
12/2/2017  3:31: PM,,1001,,,,303,101,,,100101,CH,0.00,12.00,,0.72,0.00,0.00,0.00,0.00,0.00,,12.72,12.00,
12/2/2017  3:38: PM,,1001,,,,304,101,,,100101,CH,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/2/2017  3:43: PM,,1001,,,,305,101,,,100101,CA,0.00,9.00,,0.54,0.00,0.00,0.00,0.00,0.00,,9.54,9.00,
12/2/2017  3:47: PM,,1001,,,,306,101,,,100101,CH,0.00,22.00,,1.32,0.00,0.00,0.00,0.00,0.00,,23.32,22.00,
12/2/2017  3:48: PM,,1001,,,,307,101,,,100101,CH,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/2/2017  3:49: PM,,1001,,,,308,101,,,100101,CH,0.00,12.00,,0.72,0.00,0.00,0.00,0.00,0.00,,12.72,12.00,
12/2/2017  3:50: PM,,1001,,,,309,101,,,100101,CA,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/2/2017  3:54: PM,,1001,,,,310,101,,,100101,CH,0.00,28.00,,1.68,0.00,0.00,0.00,0.00,0.00,,29.68,28.00,
12/2/2017  4:00: PM,,1001,,,,311,101,,,100101,CA,0.00,37.00,,2.22,0.00,0.00,0.00,0.00,0.00,,39.22,37.00,
12/2/2017  4:05: PM,,1001,,,,312,101,,,100101,CH,0.00,5.50,,0.33,0.00,0.00,0.00,0.00,0.00,,5.83,5.50,
12/2/2017  4:08: PM,,1001,,,,313,101,,,100101,CH,0.00,28.00,,1.68,0.00,0.00,0.00,0.00,0.00,,29.68,28.00,
12/2/2017  4:13: PM,,1001,,,,314,101,,,100101,CH,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/2/2017  4:15: PM,,1001,,,,315,101,,,100101,CH,0.00,15.00,,0.90,0.00,0.00,0.00,0.00,0.00,,15.90,15.00,
12/2/2017  4:15: PM,,1001,,,,316,101,,,100101,CH,0.00,28.00,,1.68,0.00,0.00,0.00,0.00,0.00,,29.68,28.00,
12/2/2017  4:17: PM,,1001,,,,317,101,,,100101,CH,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/2/2017  4:18: PM,,1001,,,,318,101,,,100101,CH,0.00,84.00,,5.04,0.00,0.00,0.00,0.00,0.00,,89.04,84.00,
12/2/2017  4:18: PM,,1001,,,,319,101,,,100101,CH,0.00,13.00,,0.78,0.00,0.00,0.00,0.00,0.00,,13.78,13.00,
12/2/2017  4:19: PM,,1001,,,,320,101,,,100101,CH,0.00,33.00,,1.98,0.00,0.00,0.00,0.00,0.00,,34.98,33.00,
12/2/2017  4:21: PM,,1001,,,,321,101,,,100101,CC,0.00,152.00,,9.12,0.00,0.00,0.00,0.00,0.00,,161.12,152.00,
12/2/2017  4:23: PM,,1001,,,,322,101,,,100101,CA,0.00,12.00,,0.72,0.00,0.00,0.00,0.00,0.00,,12.72,12.00,
12/2/2017  4:24: PM,,1001,,,,323,101,,,100101,CA,0.00,87.50,,5.25,0.00,0.00,0.00,0.00,0.00,,92.75,87.50,
12/2/2017  4:28: PM,,1001,,,,324,101,,,100101,CA,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/2/2017  4:48: PM,,1001,,,,325,101,,,100101,CC,0.00,75.00,,4.50,0.00,0.00,0.00,0.00,0.00,,79.50,75.00,
12/2/2017  4:57: PM,,1001,,,,326,101,,,100101,CA,0.00,3.00,,0.18,0.00,0.00,0.00,0.00,0.00,,3.18,3.00,
12/2/2017  5:00: PM,,1001,,,,327,101,,,100101,CC,0.00,22.00,,1.32,0.00,0.00,0.00,0.00,0.00,,23.32,22.00,
12/2/2017  5:02: PM,,1001,,,,328,101,,,100101,CA,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/2/2017  5:06: PM,,1001,,,,329,101,,,100101,CA,0.00,16.00,,0.96,0.00,0.00,0.00,0.00,0.00,,16.96,16.00,
12/2/2017  5:19: PM,,1001,,,,330,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/2/2017  5:36: PM,,1001,,,,331,101,,,100101,CC,0.00,24.50,,1.47,0.00,0.00,0.00,0.00,0.00,,25.97,24.50,
12/2/2017  5:41: PM,,1001,,,,332,101,,,100101,CC,0.00,40.00,,2.40,0.00,0.00,0.00,0.00,0.00,,42.40,40.00,
12/2/2017  5:45: PM,,1001,,,,333,101,,,100101,CC,0.00,31.00,,1.86,0.00,0.00,0.00,0.00,0.00,,32.86,31.00,
12/2/2017  5:47: PM,,1001,,,,334,101,,,100101,CC,0.00,58.00,,3.48,0.00,0.00,0.00,0.00,0.00,,61.48,58.00,
12/2/2017  5:59: PM,,1001,,,,335,101,,,100101,CC,0.00,67.00,,4.02,0.00,0.00,0.00,0.00,0.00,,71.02,67.00,
12/2/2017  6:05: PM,,1001,,,,336,101,,,100101,CC,0.00,13.00,,0.78,0.00,0.00,0.00,0.00,0.00,,13.78,13.00,
12/2/2017  6:10: PM,,1001,,,,337,101,,,100101,CC,0.00,15.00,,0.90,0.00,0.00,0.00,0.00,0.00,,15.90,15.00,
12/2/2017  6:16: PM,,1001,,,,338,101,,,100101,CA,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/2/2017  6:22: PM,,1001,,,,339,101,,,100101,CA,0.00,6.00,,0.36,0.00,0.00,0.00,0.00,0.00,,6.36,6.00,
12/2/2017  6:47: PM,,1001,,,,340,101,,,100101,CC,0.00,24.00,,1.44,0.00,0.00,0.00,0.00,0.00,,25.44,24.00,
12/2/2017  6:48: PM,,1001,,,,341,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2017,,,,,,,,,,,,0.00,2824.92,,169.50,0.00,0.00,0.00,0.00,0.00,,2994.42,2824.92,
,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2017,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2017  11:16: AM,,1001,,,,342,101,,,100101,CC,0.00,15.00,,0.90,0.00,0.00,0.00,0.00,0.00,,15.90,15.00,
12/3/2017  11:18: AM,,1001,,,,343,101,,,100101,CC,0.00,100.50,,6.03,0.00,0.00,0.00,0.00,0.00,,106.53,100.50,
12/3/2017  11:19: AM,,1001,,,,344,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/3/2017  11:27: AM,,1001,,,,345,101,,,100101,CC,0.00,29.00,,1.74,0.00,0.00,0.00,0.00,0.00,,30.74,29.00,
12/3/2017  11:32: AM,,1001,,,,346,101,,,100101,CC,0.00,38.00,,2.28,0.00,0.00,0.00,0.00,0.00,,40.28,38.00,
12/3/2017  11:39: AM,,1001,,,,347,101,,,100101,CA,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/3/2017  11:40: AM,,1001,,,,348,101,,,100101,CC,0.00,84.00,,5.04,0.00,0.00,0.00,0.00,0.00,,89.04,84.00,
12/3/2017  11:43: AM,,1001,,,,349,101,,,100101,CA,0.00,5.00,,0.30,0.00,0.00,0.00,0.00,0.00,,5.30,5.00,
12/3/2017  11:45: AM,,1001,,,,350,101,,,100101,CC,0.00,58.00,,3.48,0.00,0.00,0.00,0.00,0.00,,61.48,58.00,
12/3/2017  11:50: AM,,1001,,,,351,101,,,100101,CA,0.00,11.00,,0.66,0.00,0.00,0.00,0.00,0.00,,11.66,11.00,
12/3/2017  11:52: AM,,1001,,,,352,101,,,100101,CA,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/3/2017  12:13: PM,,1001,,,,353,101,,,100101,CC,0.00,91.50,,5.49,0.00,0.00,0.00,0.00,0.00,,96.99,91.50,
12/3/2017  12:20: PM,,1001,,,,354,101,,,100101,CA,0.00,6.00,,0.36,0.00,0.00,0.00,0.00,0.00,,6.36,6.00,
12/3/2017  12:38: PM,,1001,,,,355,101,,,100101,CA,0.00,20.00,,1.20,0.00,0.00,0.00,0.00,0.00,,21.20,20.00,
12/3/2017  12:39: PM,,1001,,,,356,101,,,100101,CA,0.00,35.00,,2.10,0.00,0.00,0.00,0.00,0.00,,37.10,35.00,
12/3/2017  12:55: PM,,1001,,,,357,101,,,100101,CA,0.00,3.00,,0.18,0.00,0.00,0.00,0.00,0.00,,3.18,3.00,
12/3/2017  12:56: PM,,1001,,,,358,101,,,100101,CA,0.00,6.00,,0.36,0.00,0.00,0.00,0.00,0.00,,6.36,6.00,
12/3/2017  12:59: PM,,1001,,,,359,101,,,100101,CC,0.00,158.00,,9.48,0.00,0.00,0.00,0.00,0.00,,167.48,158.00,
12/3/2017  1:05: PM,,1001,,,,360,101,,,100101,CC,0.00,23.99,,1.44,0.00,0.00,0.00,0.00,0.00,,25.43,23.99,
12/3/2017  1:08: PM,,1001,,,,361,101,,,100101,CA,0.00,14.95,,0.90,0.00,0.00,0.00,0.00,0.00,,15.85,14.95,
12/3/2017  1:10: PM,,1001,,,,362,101,,,100101,CC,0.00,50.00,,3.00,0.00,0.00,0.00,0.00,0.00,,53.00,50.00,
12/3/2017  1:22: PM,,1001,,,,363,101,,,100101,CC,0.00,74.50,,4.47,0.00,0.00,0.00,0.00,0.00,,78.97,74.50,
12/3/2017  1:26: PM,,1001,,,,364,101,,,100101,CC,0.00,35.00,,2.10,0.00,0.00,0.00,0.00,0.00,,37.10,35.00,
12/3/2017  1:31: PM,,1001,,,,365,101,,,100101,CC,0.00,38.50,,2.31,0.00,0.00,0.00,0.00,0.00,,40.81,38.50,
12/3/2017  1:34: PM,,1001,,,,366,101,,,100101,CA,0.00,104.00,,6.24,0.00,0.00,0.00,0.00,0.00,,110.24,104.00,
12/3/2017  1:37: PM,,1001,,,,367,101,,,100101,CC,0.00,64.00,,3.84,0.00,0.00,0.00,0.00,0.00,,67.84,64.00,
12/3/2017  1:39: PM,,1001,,,,368,101,,,100101,CC,0.00,30.00,,1.80,0.00,0.00,0.00,0.00,0.00,,31.80,30.00,
12/3/2017  1:41: PM,,1001,,,,369,101,,,100101,CC,0.00,46.00,,2.76,0.00,0.00,0.00,0.00,0.00,,48.76,46.00,
12/3/2017  1:43: PM,,1001,,,,370,101,,,100101,CC,0.00,66.50,,3.99,0.00,0.00,0.00,0.00,0.00,,70.49,66.50,
12/3/2017  1:49: PM,,1001,,,,371,101,,,100101,CC,0.00,49.00,,2.94,0.00,0.00,0.00,0.00,0.00,,51.94,49.00,
12/3/2017  1:59: PM,,1001,,,,372,101,,,100101,CC,0.00,26.00,,1.56,0.00,0.00,0.00,0.00,0.00,,27.56,26.00,
12/3/2017  2:11: PM,,1001,,,,373,101,,,100101,CA,0.00,8.00,,0.48,0.00,0.00,0.00,0.00,0.00,,8.48,8.00,
12/3/2017  2:17: PM,,1001,,,,374,101,,,100101,CC,0.00,100.00,,6.00,0.00,0.00,0.00,0.00,0.00,,106.00,100.00,
12/3/2017  2:26: PM,,1001,,,,375,101,,,100101,CC,0.00,24.00,,1.44,0.00,0.00,0.00,0.00,0.00,,25.44,24.00,
12/3/2017  2:30: PM,,1001,,,,376,101,,,100101,CC,0.00,11.00,,0.66,0.00,0.00,0.00,0.00,0.00,,11.66,11.00,
12/3/2017  2:32: PM,,1001,,,,377,101,,,100101,CA,0.00,15.50,,0.93,0.00,0.00,0.00,0.00,0.00,,16.43,15.50,
12/3/2017  2:35: PM,,1001,,,,378,101,,,100101,CA,0.00,16.00,,0.96,0.00,0.00,0.00,0.00,0.00,,16.96,16.00,
12/3/2017  2:42: PM,,1001,,,,379,101,,,100101,CC,0.00,160.00,,9.60,0.00,0.00,0.00,0.00,0.00,,169.60,160.00,
12/3/2017  2:49: PM,,1001,,,,380,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/3/2017  3:04: PM,,1001,,,,381,101,,,100101,CC,0.00,6.00,,0.36,0.00,0.00,0.00,0.00,0.00,,6.36,6.00,
12/3/2017  3:05: PM,,1001,,,,382,101,,,100101,CA,0.00,15.00,,0.90,0.00,0.00,0.00,0.00,0.00,,15.90,15.00,
12/3/2017  3:07: PM,,1001,,,,383,101,,,100101,CA,0.00,4.00,,0.24,0.00,0.00,0.00,0.00,0.00,,4.24,4.00,
12/3/2017  3:11: PM,,1001,,,,384,101,,,100101,ST,0.00,119.00,,7.14,0.00,0.00,0.00,0.00,0.00,,126.14,119.00,
12/3/2017  3:12: PM,,1001,,,,385,101,,,100101,CA,0.00,6.00,,0.36,0.00,0.00,0.00,0.00,0.00,,6.36,6.00,
12/3/2017  3:15: PM,,1001,,,,386,101,,,100101,CA,0.00,24.00,,1.44,0.00,0.00,0.00,0.00,0.00,,25.44,24.00,
12/3/2017  3:16: PM,,1001,,,,387,101,,,100101,CC,0.00,42.00,,2.52,0.00,0.00,0.00,0.00,0.00,,44.52,42.00,
12/3/2017  3:20: PM,,1001,,,,388,101,,,100101,CC,0.00,12.00,,0.72,0.00,0.00,0.00,0.00,0.00,,12.72,12.00,
12/3/2017  3:21: PM,,1001,,,,389,101,,,100101,CC,0.00,78.00,,4.68,0.00,0.00,0.00,0.00,0.00,,82.68,78.00,
12/3/2017  3:23: PM,,1001,,,,390,101,,,100101,CC,0.00,50.00,,3.00,0.00,0.00,0.00,0.00,0.00,,53.00,50.00,
12/3/2017  3:26: PM,,1001,,,,391,101,,,100101,CC,0.00,15.00,,0.90,0.00,0.00,0.00,0.00,0.00,,15.90,15.00,
12/3/2017  3:27: PM,,1001,,,,392,101,,,100101,CC,0.00,75.00,,4.50,0.00,0.00,0.00,0.00,0.00,,79.50,75.00,
12/3/2017  3:32: PM,,1001,,,,393,101,,,100101,CC,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/3/2017  3:34: PM,,1001,,,,394,101,,,100101,CC,0.00,50.50,,3.03,0.00,0.00,0.00,0.00,0.00,,53.53,50.50,
12/3/2017  3:36: PM,,1001,,,,395,101,,,100101,CA,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/3/2017  3:37: PM,,1001,,,,396,101,,,100101,CC,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/3/2017  3:41: PM,,1001,,,,397,101,,,100101,CA,0.00,44.00,,2.64,0.00,0.00,0.00,0.00,0.00,,46.64,44.00,
12/3/2017  3:46: PM,,1001,,,,398,101,,,100101,CC,0.00,34.00,,2.04,0.00,0.00,0.00,0.00,0.00,,36.04,34.00,
12/3/2017  3:57: PM,,1001,,,,399,101,,,100101,CC,0.00,44.00,,2.64,0.00,0.00,0.00,0.00,0.00,,46.64,44.00,
12/3/2017  4:05: PM,,1001,,,,400,101,,,100101,CC,0.00,88.00,,5.28,0.00,0.00,0.00,0.00,0.00,,93.28,88.00,
12/3/2017  4:07: PM,,1001,,,,401,101,,,100101,CA,0.00,5.00,,0.30,0.00,0.00,0.00,0.00,0.00,,5.30,5.00,
12/3/2017  4:08: PM,,1001,,,,402,101,,,100101,CC,0.00,12.00,,0.72,0.00,0.00,0.00,0.00,0.00,,12.72,12.00,
12/3/2017  4:21: PM,,1001,,,,403,101,,,100101,CC,0.00,15.00,,0.90,0.00,0.00,0.00,0.00,0.00,,15.90,15.00,
12/3/2017  4:41: PM,,1001,,,,404,101,,,100101,CC,0.00,23.00,,1.38,0.00,0.00,0.00,0.00,0.00,,24.38,23.00,
12/3/2017  4:45: PM,,1001,,,,405,101,,,100101,CC,0.00,125.00,,7.50,0.00,0.00,0.00,0.00,0.00,,132.50,125.00,
12/3/2017  4:47: PM,,1001,,,,406,101,,,100101,CC,0.00,55.00,,3.30,0.00,0.00,0.00,0.00,0.00,,58.30,55.00,
12/3/2017  5:20: PM,,1001,,,,407,101,,,100101,CC,0.00,7.99,,0.48,0.00,0.00,0.00,0.00,0.00,,8.47,7.99,
12/3/2017  5:22: PM,,1001,,,,408,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/3/2017  5:24: PM,,1001,,,,409,101,,,100101,CC,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/3/2017  5:28: PM,,1001,,,,410,101,,,100101,CC,0.00,24.00,,1.44,0.00,0.00,0.00,0.00,0.00,,25.44,24.00,
12/3/2017  5:35: PM,,1001,,,,411,101,,,100101,CA,0.00,15.00,,0.90,0.00,0.00,0.00,0.00,0.00,,15.90,15.00,
12/3/2017  5:50: PM,,1001,,,,412,101,,,100101,CC,0.00,79.95,,4.80,0.00,0.00,0.00,0.00,0.00,,84.75,79.95,
12/3/2017  6:13: PM,,1001,,,,413,101,,,100101,CC,0.00,198.00,,11.88,0.00,0.00,0.00,0.00,0.00,,209.88,198.00,
,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2017,,,,,,,,,,,,0.00,3048.38,,182.91,0.00,0.00,0.00,0.00,0.00,,3231.29,3048.38,
,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2017,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2017  4:10: PM,,1001,,,,414,101,,,100101,CH,0.00,20.00,,1.20,0.00,0.00,0.00,0.00,0.00,,21.20,20.00,
,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2017,,,,,,,,,,,,0.00,20.00,,1.20,0.00,0.00,0.00,0.00,0.00,,21.20,20.00,
,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2017,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2017  11:24: AM,,1001,,,,415,101,,,100101,CH,0.00,161.50,,9.69,0.00,0.00,0.00,0.00,0.00,,171.19,161.50,
12/8/2017  11:29: AM,,1001,,,,416,101,,,100101,CH,0.00,120.00,,7.20,0.00,0.00,0.00,0.00,0.00,,127.20,120.00,
12/8/2017  11:30: AM,,1001,,,,417,101,,,100101,CC,0.00,57.00,,3.42,0.00,0.00,0.00,0.00,0.00,,60.42,57.00,
12/8/2017  11:31: AM,,1001,,,,418,101,,,100101,CC,0.00,16.00,,0.96,0.00,0.00,0.00,0.00,0.00,,16.96,16.00,
12/8/2017  11:33: AM,,1001,,,,419,101,,,100101,CC,0.00,16.00,,0.96,0.00,0.00,0.00,0.00,0.00,,16.96,16.00,
12/8/2017  11:34: AM,,1001,,,,420,101,,,100101,CC,0.00,36.00,,2.16,0.00,0.00,0.00,0.00,0.00,,38.16,36.00,
12/8/2017  12:06: PM,,1001,,,,421,101,,,100101,CC,0.00,36.00,,2.16,0.00,0.00,0.00,0.00,0.00,,38.16,36.00,
12/8/2017  12:19: PM,,1001,,,,422,101,,,100101,CA,0.00,3.00,,0.18,0.00,0.00,0.00,0.00,0.00,,3.18,3.00,
12/8/2017  12:37: PM,,1001,,,,423,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/8/2017  12:38: PM,,1001,,,,424,101,,,100101,CC,0.00,22.00,,1.32,0.00,0.00,0.00,0.00,0.00,,23.32,22.00,
12/8/2017  12:40: PM,,1001,,,,425,101,,,100101,CA,0.00,12.00,,0.72,0.00,0.00,0.00,0.00,0.00,,12.72,12.00,
12/8/2017  1:00: PM,,1001,,,,426,101,,,100101,CC,0.00,108.00,,6.48,0.00,0.00,0.00,0.00,0.00,,114.48,108.00,
12/8/2017  1:12: PM,,1001,,,,427,101,,,100101,CA,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/8/2017  1:16: PM,,1001,,,,428,101,,,100101,CC,0.00,62.00,,3.72,0.00,0.00,0.00,0.00,0.00,,65.72,62.00,
12/8/2017  1:17: PM,,1001,,,,429,101,,,100101,CC,0.00,39.00,,2.34,0.00,0.00,0.00,0.00,0.00,,41.34,39.00,
12/8/2017  1:42: PM,,1001,,,,430,101,,,100101,CC,0.00,96.00,,5.76,0.00,0.00,0.00,0.00,0.00,,101.76,96.00,
12/8/2017  1:44: PM,,1001,,,,431,101,,,100101,CC,0.00,25.00,,1.50,0.00,0.00,0.00,0.00,0.00,,26.50,25.00,
12/8/2017  1:45: PM,,1001,,,,432,101,,,100101,CC,0.00,105.00,,6.30,0.00,0.00,0.00,0.00,0.00,,111.30,105.00,
12/8/2017  1:49: PM,,1001,,,,433,101,,,100101,CC,0.00,56.00,,3.36,0.00,0.00,0.00,0.00,0.00,,59.36,56.00,
12/8/2017  2:28: PM,,1001,,,,434,101,,,100101,CC,0.00,75.00,,4.50,0.00,0.00,0.00,0.00,0.00,,79.50,75.00,
12/8/2017  2:37: PM,,1001,,,,435,101,,,100101,CA,0.00,8.00,,0.48,0.00,0.00,0.00,0.00,0.00,,8.48,8.00,
12/8/2017  2:44: PM,,1001,,,,436,101,,,100101,CC,0.00,6.00,,0.36,0.00,0.00,0.00,0.00,0.00,,6.36,6.00,
12/8/2017  3:01: PM,,1001,,,,437,101,,,100101,CC,0.00,106.00,,6.36,0.00,0.00,0.00,0.00,0.00,,112.36,106.00,
12/8/2017  3:08: PM,,1001,,,,438,101,,,100101,CC,0.00,64.00,,3.84,0.00,0.00,0.00,0.00,0.00,,67.84,64.00,
12/8/2017  3:12: PM,,1001,,,,439,101,,,100101,CC,0.00,5.50,,0.33,0.00,0.00,0.00,0.00,0.00,,5.83,5.50,
12/8/2017  3:33: PM,,1001,,,,440,101,,,100101,CC,0.00,62.00,,3.72,0.00,0.00,0.00,0.00,0.00,,65.72,62.00,
12/8/2017  3:37: PM,,1001,,,,441,101,,,100101,CC,0.00,80.00,,4.80,0.00,0.00,0.00,0.00,0.00,,84.80,80.00,
12/8/2017  3:39: PM,,1001,,,,442,101,,,100101,CC,0.00,40.00,,2.40,0.00,0.00,0.00,0.00,0.00,,42.40,40.00,
12/8/2017  3:55: PM,,1001,,,,443,101,,,100101,CC,0.00,30.00,,1.80,0.00,0.00,0.00,0.00,0.00,,31.80,30.00,
12/8/2017  4:01: PM,,1001,,,,444,101,,,100101,CC,0.00,21.00,,1.26,0.00,0.00,0.00,0.00,0.00,,22.26,21.00,
12/8/2017  4:07: PM,,1001,,,,445,101,,,100101,CC,0.00,20.00,,1.20,0.00,0.00,0.00,0.00,0.00,,21.20,20.00,
12/8/2017  4:09: PM,,1001,,,,446,101,,,100101,CC,6.88,11.00,,0.66,0.00,0.00,0.00,0.00,0.00,,11.66,4.12,
12/8/2017  4:32: PM,,1001,,,,447,101,,,100101,CC,0.00,5.50,,0.33,0.00,0.00,0.00,0.00,0.00,,5.83,5.50,
12/8/2017  4:41: PM,,1001,,,,448,101,,,100101,CC,12.73,35.50,,2.13,0.00,0.00,0.00,0.00,0.00,,37.63,22.77,
12/8/2017  4:54: PM,,1001,,,,449,101,,,100101,CC,0.00,45.00,,2.70,0.00,0.00,0.00,0.00,0.00,,47.70,45.00,
12/8/2017  5:26: PM,,1001,,,,450,101,,,100101,CC,0.00,35.00,,2.10,0.00,0.00,0.00,0.00,0.00,,37.10,35.00,
12/8/2017  5:28: PM,,1001,,,,451,101,,,100101,CC,0.00,23.00,,1.38,0.00,0.00,0.00,0.00,0.00,,24.38,23.00,
12/8/2017  5:33: PM,,1001,,,,452,101,,,100101,CC,0.00,20.00,,1.20,0.00,0.00,0.00,0.00,0.00,,21.20,20.00,
12/8/2017  5:53: PM,,1001,,,,453,101,,,100101,CC,12.73,56.00,,3.36,0.00,0.00,0.00,0.00,0.00,,59.36,43.27,
12/8/2017  6:00: PM,,1001,,,,454,101,,,100101,CC,0.00,10.00,,0.60,0.00,0.00,0.00,0.00,0.00,,10.60,10.00,
12/8/2017  6:02: PM,,1001,,,,455,101,,,100101,CC,0.00,12.50,,0.75,0.00,0.00,0.00,0.00,0.00,,13.25,12.50,
